TimeStamp,MaxX,MaxY,MaxMagnitude,MinMagnitude,AverageMagnitude,DiffMagnitude,MaxTiltAngleX,AverageTiltAngleX,MinTiltAngleX,MaxZ,MaxTiltAngleY,MinTiltAngleY,AverageTiltAngleY,MaxTiltAngleZ,MinTiltAngleZ,AverageTiltAngleZ,MinX,MinY,MinZ,AverageX,AverageY,AverageZ,Situation,Activity
9102016,189,222,512.5699952,499.7459355,22.49709239,12.82405977,0.383797931,0.368098564,0.353002609,-411,0.457489103,0.429340304,0.437312946,-0.962344197,-0.996471899,-0.981506104,175,209,-427,182.1168831,214.3376623,-420.7532468,사고,누워 있음
9102016,186,212,510.6329406,499.9139926,22.46453071,10.71894797,0.379425771,0.367379478,0.355788861,-417,0.435266462,0.414568719,0.424766129,-0.980822268,-1.003019145,-0.992403269,175,203,-429,181.2537313,207.9701493,-422.5671642,사고,누워 있음
9102016,186,211,509.4634432,498.7885323,22.46687474,10.6749109,0.379407589,0.367091585,0.356715837,-418,0.430023754,0.411750254,0.420390368,-0.98829903,-1.001753675,-0.996199974,177,202,-427,181.1578947,206,-423.7017544,사고,누워 있음
9102016,186,209,507.8769536,499.9859998,22.4646826,7.890953798,0.376473015,0.36776026,0.357958107,-418,0.428423367,0.412021768,0.420598519,-0.987527956,-1.002592579,-0.995542317,177,202,-427,181.4383562,206.0547945,-423.4383562,사고,누워 있음
9102016,186,213,508.8162733,499.5768209,22.45782832,9.239452405,0.374228298,0.366159059,0.357346947,-419,0.431923787,0.413316553,0.422831336,-0.981516851,-1.002592579,-0.994892966,176,203,-426,180.5744681,206.9574468,-423,사고,누워 있음
9102016,184,211,508.9400751,498.0742916,22.44061745,10.86578341,0.373735034,0.362518402,0.347991577,-418,0.431064507,0.41199944,0.420016279,-0.989363073,-1.009337735,-0.999853818,171,202,-430,178.5818182,205.3454545,-423.7090909,사고,누워 있음
9102016,180,207,508.8378917,500.1039892,22.44759889,8.733902485,0.363826502,0.356148618,0.348672471,-421,0.425118068,0.411869838,0.418671548,-0.99875184,-1.012596912,-1.005586053,172,202,-430,175.6909091,204.8545455,-425.5272727,사고,누워 있음
9102016,93,613,644.1226591,347.3744377,22.09591603,296.7482214,0.194812321,-0.0355835,-0.279487867,221,1.284958361,1.090970709,1.196862438,0.441305602,0.283092591,0.347688702,-110,325,108,-14.53947368,456.6710526,166.3421053,이동,걷기
9102016,97,754,808.9289215,304.3353414,22.85752294,504.5935801,0.233424642,-0.011914918,-0.300215858,287,1.281827853,1.037021167,1.17480259,0.505886552,0.2852904,0.382896312,-90,262,126,-6.05,485.4,194.2,이동,걷기
9102016,94,697,724.4404737,389.7139977,22.32443997,334.726476,0.190054727,-0.062326585,-0.401788552,212,1.319809431,1.008427842,1.189912832,0.428333905,0.242335057,0.330225469,-170,354,94,-31.08695652,464.6521739,160.6666667,이동,걷기
9102016,42,813,841.5759027,344.2687903,23.02297357,497.3071124,0.06492011,-0.050417889,-0.281597099,209,1.442304936,1.198669936,1.348769254,0.371645479,0.043024492,0.192632501,-112,329,16,-22.10294118,521.6029412,103.9264706,이동,걷기
9102016,122,875,947.4755934,398.3440724,22.50629815,549.131521,0.271633451,-0.024366596,-0.320282512,361,1.379175218,1.058678297,1.214057976,0.478857827,0.190412611,0.330300074,-159,353,93,-12.42105263,476.6578947,163.3289474,이동,걷기
9102016,83,685,696.2650357,329.281035,21.906425,366.9840008,0.184168623,-0.037824335,-0.265642676,146,1.416295762,1.209077535,1.321723365,0.315557206,0.145471415,0.197824933,-137,325,49,-18.14084507,467.4788732,94.69014085,이동,걷기
9102016,126,746,756.3107827,350.4682582,23.03138964,405.8425245,0.314635869,-0.007912026,-0.291101691,212,1.444444404,1.183267367,1.301990386,0.31592209,0.12596803,0.229047552,-173,338,63,-6.453333333,516.4133333,119.2266667,이동,걷기
9102016,94,636,673.0742901,342.1490903,21.83434076,330.9251998,0.263435231,0.002078559,-0.297517844,249,1.396091407,1.016842797,1.228983969,0.481232586,0.174200614,0.308415468,-164,307,64,-0.035087719,450.7368421,143,이동,걷기
9102016,72,731,761.1031468,250.3377718,22.67551978,510.7653749,0.121210591,-0.06947396,-0.311318624,259,1.361374213,1.046000189,1.272406161,0.514146592,0.191437533,0.265257186,-139,243,56,-36.42647059,497.7794118,134.1176471,이동,걷기
9102016,21,722,758.6975682,322.8172858,22.44966887,435.8802824,0.065098248,-0.118602153,-0.431972821,227,1.363737346,1.007837321,1.249392898,0.558260284,0.156380098,0.280102413,-197,273,65,-59.79166667,482.8472222,138,이동,걷기
9102016,120,610,632.4215366,375.7272947,22.44311015,256.6942419,0.307230084,-0.026184314,-0.271531376,249,1.325941191,0.986633396,1.151907154,0.514005596,0.244534313,0.378527051,-122,329,120,-13.35443038,461.6455696,184.7341772,이동,걷기
9102016,46,736,784.1307289,345.9971098,22.70247162,438.1336191,0.092401067,-0.038492196,-0.175670815,314,1.235135905,0.946109342,1.129397495,0.606573454,0.300622042,0.43301327,-103,312,149,-20.50632911,469.6835443,214.8101266,이동,걷기
9102016,128,722,771.5419626,357.2128217,22.50143054,414.3291408,0.31399987,0.003380399,-0.143225469,272,1.2636142,1.005811133,1.156246288,0.499147103,0.3071017,0.400998563,-64,309,147,1.691358025,466.345679,196.5185185,이동,걷기
9102016,83,682,711.5595548,303.2985328,22.69459249,408.261022,0.138640609,-0.075224771,-0.286132773,282,1.338477298,1.081996777,1.223581455,0.423561519,0.221121554,0.313154772,-158,289,87,-38.38356164,487.3835616,158.5068493,이동,걷기
9102016,67,748,805.675493,357.9092064,22.55748309,447.7662866,0.185260849,-0.171527329,-0.518696445,245,1.235656668,0.933839004,1.075055274,0.578907984,0.298542407,0.429917745,-236,293,134,-89.34666667,450.4666667,209.8533333,이동,걷기
9102016,24,671,767.5343641,385.8121304,22.82494582,381.7222336,0.051889145,-0.132003545,-0.311282022,342,1.149466927,0.930701053,1.049998589,0.635847377,0.365804611,0.490774501,-157,319,165,-69.75324675,453.4675325,244.7532468,이동,걷기
9102016,76,737,812.3379838,243.9528643,22.80138488,568.3851195,0.316808619,-0.065510264,-0.464762966,360,1.204739381,0.748417728,1.070520847,0.817523588,0.294246516,0.467903925,-238,179,141,-36.68831169,462.2597403,230.025974,이동,걷기
9102016,120,802,840.8602738,273.2416513,21.96635518,567.6186225,0.447220667,-0.009187495,-0.419294209,305,1.269833742,0.848162832,1.02849664,0.710519334,0.300230501,0.505972675,-159,206,136,-8.680555556,418.5416667,229.2916667,이동,걷기
9102016,46,697,762.5798319,392.385015,22.97835635,370.1948169,0.117501995,-0.10438975,-0.345235799,316,1.241291089,1.05695697,1.152308105,0.485071356,0.304528037,0.388081493,-154,361,131,-54.44303797,485.9873418,199.8987342,이동,걷기
9102016,14,737,808.2660453,322.5972722,22.26038237,485.6687732,0.035708169,-0.215947795,-0.494140967,299,1.211177328,0.897846843,1.07457472,0.603523488,0.261222369,0.415895113,-226,268,94,-106.9428571,439.4857143,197.2714286,이동,걷기
9102016,20,947,1020.08333,366.4423556,22.47107299,653.6409743,0.042435441,-0.167355224,-0.466761882,360,1.25109827,0.927759697,1.143468145,0.441947143,0.278751928,0.356718666,-274,302,122,-83.4625,462.3875,176.125,이동,걷기
9102016,68,727,787.4731741,333.4846323,22.89517002,453.9885418,0.161879273,-0.079238192,-0.289441001,287,1.282206775,1.016976354,1.160191532,0.503081012,0.285364501,0.388514084,-136,310,114,-41.97468354,483.1898734,198.1772152,이동,걷기
9102016,121,583,651.8443066,425.6312958,22.46679836,226.2130107,0.254553706,0.010013568,-0.200226456,364,1.158962935,0.782718772,0.98445846,0.758014458,0.38952445,0.5700603,-113,337,198,3.487179487,419.4871795,270.4358974,이동,걷기
9102016,57,484,645.7089127,253.418626,22.2811265,392.2902868,0.147285698,-0.145919634,-0.374970894,519,0.907173782,0.379391152,0.657244713,1.190243318,0.62934423,0.877067029,-168,128,192,-72.17948718,304.1282051,382.9487179,운반,물건 들기
9102016,227,419,763.0583202,379.7090992,24.19804368,383.349221,0.640786461,0.098244043,-0.074904147,680,0.799997874,0.397892865,0.568461893,1.169297464,0.634231801,0.968540941,-47,205,225,52.69135802,313.345679,484.0740741,운반,물건 들기
9102016,348,529,634.8629773,221.137966,21.23652738,413.7250114,0.786742601,0.503848984,0.191971527,293,1.145544435,0.525850853,0.835235489,0.849064402,0.261621427,0.465991993,64,111,96,221.6707317,338.3902439,199.6829268,운반,물건 들기
9102016,293,678,935.42183,242.1755562,22.12517346,693.2462738,0.61778099,0.41888338,0.19815774,579,0.940924617,0.012388025,0.596095188,1.180900976,0.462776822,0.784381069,89,3,224,198.3478261,290.9130435,340.1594203,운반,물건 들기
9102016,332,707,918.4601243,256.3942277,22.95558774,662.0658966,0.612088846,0.431786774,-0.01723327,534,0.909339741,0.252283273,0.692791643,1.121968458,0.493278518,0.685521806,-12,64,224,218.0416667,341.5138889,329.6527778,운반,물건 들기
9102016,230,564,662.7156253,414.2535455,22.30376941,248.4620797,0.493301033,0.306472575,0.085629423,320,1.042688131,0.71821338,0.917445576,0.629401168,0.445606153,0.545493634,41,305,199,148.443038,394.9620253,257.3291139,운반,물건 들고 걷기
9102016,209,619,709.4124329,442.7482355,22.65434664,266.6641975,0.407074796,0.264507565,0.104170153,344,1.060404327,0.757176984,0.900459907,0.679120245,0.474300177,0.593593528,51,320,246,133.3552632,403.1578947,286.0394737,운반,물건 들고 걷기
9102016,235,712,836.977897,382.2943892,22.64778485,454.6835078,0.618351906,0.195274026,-0.054937219,428,1.046815995,0.526768589,0.761671593,0.99327338,0.513959295,0.758849221,-27,196,249,95.74390244,356.7926829,349.4878049,운반,물건 들고 걷기
9102016,202,471,658.2864118,456.3474553,22.48317375,201.9389565,0.35956503,0.241948173,0.09876587,421,0.963152553,0.600809201,0.769152901,0.901882194,0.584226745,0.737026915,50,262,273,121.0263158,350.9342105,338.1315789,운반,물건 들고 걷기
9102016,234,547,714.8943978,413.1210476,22.41006128,301.7733502,0.505126892,0.355493457,0.142296006,416,0.94379675,0.519547963,0.751999121,0.830614047,0.604731549,0.68831407,69,237,265,173.3116883,343.2337662,318.2597403,운반,물건 들고 걷기
9102016,276,500,660.1886094,433.205494,22.72113617,226.9831155,0.546345298,0.427530957,0.300232829,381,0.961827625,0.6125366,0.788975108,0.74829726,0.470157876,0.601823134,145,263,221,214.3066667,366.0666667,291.72,운반,물건 들고 걷기
9102016,236,587,760.8587254,416.1273843,22.42318011,344.731341,0.491316476,0.368777867,0.25209276,439,0.996819638,0.662108537,0.81179314,0.718507755,0.472472658,0.621291409,112,271,231,179.5,365.5,291.85,운반,물건 들고 걷기
9102016,316,495,793.9099445,239.271812,22.11208978,554.6381326,0.650770313,0.371506562,0.260740388,560,0.973626243,0.291591062,0.684178056,1.002629605,0.523284266,0.737297678,88,79,201,176.2151899,315.6835443,328.5063291,운반,물건 들고 정지
9102016,385,544,850.0899952,254.1908732,22.81433778,595.8991221,0.760154742,0.447094016,0.062350693,549,0.870016695,0.146756187,0.492998987,1.058510411,0.673975079,0.84140054,23,65,204,223.8630137,250.8767123,384.3424658,운반,물건 들고 걷기
9102016,259,525,666.7128317,432.5101155,22.71353098,234.2027162,0.44182975,0.304107755,0.041912324,484,0.930814026,0.380914496,0.588142366,1.098469304,0.512468414,0.875637969,19,183,260,156.2957746,283.5211268,389.1408451,운반,물건 들고 걷기
9102016,217,602,693.0685392,393.6915036,21.8439138,299.3770356,0.492949518,0.321991111,0.176003163,282,1.124732211,0.800946092,0.98115146,0.586417436,0.369829567,0.469130616,80,311,176,150.3544304,396.9113924,214.6329114,운반,물건 들고 걷기
9102016,251,682,796.0841664,331.5207384,22.74465645,464.563428,0.772209995,0.302279187,0.056379516,325,1.222091743,0.632064147,1.020975899,0.553711798,0.342900789,0.434216297,34,210,144,150.1486486,445.5135135,217.5,운반,물건 들고 걷기
9102016,248,664,773.4313156,348.0890691,22.20978286,425.3422466,0.53870336,0.27502454,0.04355246,380,1.193420566,0.477712416,0.926727747,0.880571931,0.37074525,0.549985403,20,225,173,131.8169014,389.1267606,255.1408451,운반,물건 들고 걷기
9102016,207,625,800.3186865,429.1782846,22.78177521,371.1404019,0.387057004,0.248361682,0.138707012,462,0.897194513,0.579250979,0.707095001,0.957665482,0.605652877,0.797894634,63,248,334,129.164557,340.1898734,368.8101266,운반,물건 들고 걷기
9102016,222,552,674.6332337,418.7194765,22.43463942,255.9137572,0.556370498,0.263599558,0.063285689,364,1.087371794,0.48173493,0.858255163,0.832008676,0.478548701,0.63189922,32,194,233,128.9324324,379.7567568,295.1756757,운반,물건 들고 걷기
9102016,125,664,741.6447937,432.3308918,22.73741734,309.3139019,0.194140241,0.091311377,-0.050309068,372,1.119811057,0.757316418,0.967131425,0.799551249,0.450475197,0.590691819,-22,297,195,47.74390244,425.9756098,286.4634146,운반,물건 들고 걷기
9102016,158,643,751.8197922,342.0760149,22.5100012,409.7437773,0.362842846,0.108840618,-0.100441393,370,1.129073739,0.738884061,0.967352059,0.705528236,0.432826454,0.565994752,-64,274,204,52.90666667,419.2933333,270.16,운반,물건 들고 걷기
9102016,180,512,644.6464147,396.4404117,22.56730926,248.206003,0.369381154,0.24980867,0.072614166,361,1.072693479,0.805056089,0.921999478,0.681466175,0.473572404,0.577733012,40,301,227,125.475,405.1,277.25,운반,물건 들고 걷기
9102016,222,461,581.0223748,387.703495,22.1992654,193.3188798,0.442697914,0.232450511,-0.016175098,529,0.944450658,0.212161003,0.681564378,1.35767881,0.536965306,0.814956351,-7,106,237,114.2948718,304.2051282,347.0641026,운반,물건 내리기
9102016,122,321,650.5674446,368.3720945,22.90003087,282.1953501,0.205002632,-0.008223453,-0.186490805,608,0.516012084,-0.007901503,0.210864629,1.54012576,1.039841778,1.329955054,-114,-4,364,-2.911392405,112.1265823,507.835443,운반,물건 내리기
9102016,192,475,652.3902207,430.0895256,23.2472521,222.3006951,0.353391125,0.135898318,-0.074939406,585,0.879163248,0.126358754,0.465834654,1.377075956,0.689157366,1.063073321,-42,68,338,71.85714286,240.3116883,463.5194805,운반,물건 내리기
9102016,-1,515,658.7579222,374.4395812,22.45394466,284.3183409,-0.001585185,-0.207133799,-0.70115117,460,1.172168082,0.653735198,1.002173114,0.803332157,0.318576126,0.498960856,-325,228,151,-97.57352941,421.75,247.7647059,운반,물건 내리기
9102016,167,679,719.78469,357.6003356,21.8993098,362.1843545,0.367267741,-0.052201049,-0.605144224,339,1.359209386,0.788835339,0.984127061,0.759928615,0.206280533,0.549717562,-281,266,128,-24.72727273,401.7402597,244.3246753,운반,물건 내리기
9102016,31,876,928.2569687,108.7244223,22.77206636,819.5325465,0.222574734,-0.083312778,-0.277983776,553,1.425620465,0.59703922,0.915065663,0.961483335,-0.197027077,0.615091119,-165,106,-44,-51.875,407.1111111,319.8472222,운반,물건 내리기
9102016,144,676,679.1759713,399.8924856,22.69653953,279.2834858,0.272893329,0.135577608,0.029052343,118,1.479203814,1.294353731,1.376756902,0.255484614,-0.150911543,0.06398667,16,395,-83,69.66216216,506.972973,29.71621622,휴식,앉아 있음
9102016,139,565,581.8015125,476.5931179,22.46553113,105.2083947,0.260862281,0.146214593,0.052157698,8,1.517266534,1.261575826,1.411148652,0.016669392,-0.163869593,-0.049347589,26,463,-89,74.20967742,496.7096774,-25.82258065,휴식,앉아 있음
9102016,83,537,540.3600651,477.3017913,22.48757841,63.05827382,0.165794216,0.106768495,0.072279662,34,1.498279049,1.404568534,1.460480664,0.067790537,0.001958892,0.022789012,37,475,1,53.83098592,502.4929577,11.43661972,휴식,앉아 있음
9102016,76,515,521.1170694,492.703765,22.43470777,28.41330443,0.153607607,0.119608806,0.074504916,67,1.437838928,1.382554103,1.412084031,0.129486397,0.066099133,0.101352852,38,484,33,59.95588235,496.9705882,50.95588235,휴식,앉아 있음
9102016,56,513,522.0009579,485.2411771,22.41581863,36.75978071,0.115302301,0.079253806,0.053471861,83,1.433785201,1.382139328,1.405356706,0.161640011,0.115081137,0.144440599,27,477,59,39.72727273,495.6181818,72.30909091,휴식,앉아 있음
9102016,52,501,508.2578086,495.9606839,22.42269047,12.29712467,0.10443479,0.089603291,0.075250605,77,1.417793878,1.393441921,1.40358281,0.153118019,0.126844568,0.140599566,38,489,64,44.98611111,495.7638889,70.45833333,휴식,앉아 있음
9102016,58,506,513.0311881,495.6984971,22.45527588,17.33269106,0.115772002,0.097672216,0.087215847,73,1.417856384,1.392084665,1.407286218,0.1428152,0.12061319,0.130577445,44,489,61,49.17142857,497.5142857,65.65714286,휴식,앉아 있음
9102016,57,508,514.5289108,489.8428319,22.43129109,24.68607882,0.115601754,0.09484763,0.079166645,81,1.419322179,1.374908725,1.401568222,0.161234779,0.122556461,0.139454934,40,481,61,47.61904762,495.968254,69.93650794,휴식,앉아 있음
9102016,63,505,511.2044601,495.7630482,22.42511412,15.44141183,0.12418431,0.095364371,0.083247647,74,1.428748996,1.392268974,1.410474022,0.148944461,0.105125918,0.128104903,42,489,53,47.88059701,496.4179104,64.2238806,휴식,앉아 있음
9102016,58,522,526.9212465,491.0132381,22.46257248,35.90800838,0.117271172,0.082433983,0.047794551,77,1.460677588,1.393441921,1.418596267,0.150154612,0.095609037,0.126749679,24,485,49,41.48571429,498.7285714,63.75714286,휴식,앉아 있음
9102016,50,567,570.1692731,460.4063423,22.51561367,109.7629308,0.100371058,0.035205331,-0.018860673,123,1.482626036,1.301465417,1.418591809,0.249065529,0.087072449,0.14586729,-10,458,44,17.53225806,500.9516129,73.32258065,휴식,앉아 있음
9102016,48,546,550.4334656,471.06369,22.43794225,79.36977559,0.096659425,-0.009947629,-0.127690925,205,1.45566067,1.119977414,1.293609041,0.450244093,0.106211262,0.268984389,-64,424,52,-4.68115942,482.115942,131.942029,휴식,앉아 있음
9102016,-1,552,554.9423393,488.5703634,22.64506903,66.37197594,-0.00183962,-0.146372551,-0.35495858,130,1.482554229,1.177236624,1.358231678,0.254141386,0.079508868,0.141035971,-178,460,39,-74.02985075,498.238806,71.98507463,휴식,앉아 있음
9102016,-66,513,530.2687998,500.9111698,22.6136759,29.35762999,-0.129781253,-0.170175095,-0.223068525,124,1.33137237,1.270912448,1.298185808,0.246607866,0.16191299,0.208454074,-117,480,85,-86.60606061,492.469697,105.6969697,휴식,앉아 있음
9102016,57,536,543.3838422,459.5769794,22.55995218,83.80686283,0.122557199,-0.040060359,-0.173244426,136,1.415823468,1.286425027,1.337134767,0.267102597,0.147673704,0.21167339,-88,449,68,-20.46376812,494.9855072,106.9710145,휴식,앉아 있음
9102016,68,540,559.1931688,458.6044047,22.50543709,100.5887641,0.131032539,-0.061002965,-0.423014742,120,1.46609279,1.119198253,1.344038809,0.249913,0.092826715,0.183441126,-219,451,48,-31.19480519,492.5844156,92.09090909,휴식,앉아 있음
9102016,115,539,543.7232752,459.026143,22.59246967,84.69713216,0.221190171,-0.016948024,-0.206738306,107,1.474975297,1.281926271,1.411145174,0.209227142,0.090091815,0.134412114,-106,452,47,-8.103896104,503.6363636,68.27272727,휴식,앉아 있음
9102016,35,541,554.9297253,445.2066936,22.40016552,109.7230317,0.070206957,0.0382796,-0.106616706,141,1.368284437,1.280320585,1.316750418,0.287683276,0.197188294,0.248935841,-55,428,99,19.09589041,485.8356164,123.4657534,휴식,앉아 있음
9102016,59,546,555.8920759,478.2520256,22.44392794,77.64005025,0.119925308,0.068824868,0.024938972,126,1.393943723,1.306546784,1.348310254,0.248475278,0.171068128,0.210268762,12,464,85,34.61038961,491.2857143,105.1428571,휴식,앉아 있음
9102016,100,629,635.3337705,464.6697752,22.8659554,170.6639953,0.205031946,0.06430013,-0.109976923,264,1.441691435,1.012037936,1.333893206,0.553371653,0.059077906,0.213116723,-56,394,29,33.67123288,507.2328767,109.3424658,휴식,앉아 있음
9102016,57,558,797.8608901,411.6309026,22.84872616,386.2299875,0.122211626,-0.285947029,-0.92891921,444,1.064936456,0.333625037,0.76072892,1.066776052,0.328450021,0.635810678,-614,145,216,-152.9493671,349.8860759,301.7341772,휴식,앉아 있음
9102016,135,578,784.4545876,350.9430153,22.84368639,433.5115723,0.293699866,-0.020616897,-0.664376001,636,0.828351251,0.104416538,0.443599028,1.443845686,0.693051507,1.061405501,-283,58,325,-18.36708861,225.1392405,452.278481,휴식,앉아 있음
9102016,-72,260,685.5603547,345.1217177,23.20665928,340.4386371,-0.134809077,-0.383034516,-0.652000658,632,0.474856002,-0.065514768,0.295294542,1.247324759,0.780044044,1.062164254,-360,-25,280,-198.4177215,154.3291139,473.5316456,용접,앉아서 용접
9102016,-74,328,626.8349065,414.7734321,22.83658535,212.0614744,-0.157458807,-0.335439547,-0.532783352,551,0.56304286,0.010959475,0.294800267,1.257045202,0.809050724,1.099581209,-271,6,366,-171.9113924,150.1265823,461.8481013,용접,앉아서 용접
9102016,-108,300,624.2707746,450.4109235,22.84432849,173.8598511,-0.221775172,-0.39513119,-0.591206334,553,0.606703629,0.050829964,0.362981608,1.222482207,0.781273457,0.99188655,-284,28,345,-199.5301205,181.0361446,435.8915663,용접,앉아서 용접
9102016,-114,288,566.776852,485.0082474,22.9366847,81.76860468,-0.228665323,-0.393503225,-0.535510667,460,0.57082032,0.362625443,0.450987353,1.014179807,0.862245497,0.94632854,-269,183,389,-201.7228916,229.0240964,426.4457831,용접,앉아서 용접
9102016,-159,230,589.9059247,485.5460843,22.9476022,104.3598404,-0.328079612,-0.410197329,-0.541844292,507,0.46474318,0.1538777,0.282879219,1.163106307,0.863319227,1.057062649,-273,81,388,-210.025974,146.2077922,457.2207792,용접,앉아서 용접
9102016,-16,290,739.6120605,293.5200164,24.0067998,446.0920441,-0.054537795,-0.400089252,-0.532453928,660,0.854157375,0.068084881,0.310345443,1.191353452,0.699558942,1.030246702,-346,48,197,-232.7349398,163.7108434,500.2891566,용접,앉아서 용접
9102016,70,525,693.398154,234.0961341,21.600083,459.3020199,0.142655276,-0.051161634,-0.250806164,559,1.037255259,-0.057207522,0.509272429,1.525398482,0.511286429,1.021192968,-138,-32,167,-30.7625,201.575,387.9625,용접,앉아서 용접
9102016,0,42,560.0624965,486.6785387,22.97622586,73.38395784,0,-0.167820397,-0.305746859,542,0.079978059,-0.087339996,-0.011726709,1.563319831,1.264591393,1.394468826,-167,-47,483,-88.5,-6.41025641,518.3846154,용접,서서 용접
9102016,12,41,557.2297551,437.3316819,22.54523896,119.8980732,0.026089361,-0.125838292,-0.228942962,550,0.084332891,-0.124455146,-0.026680615,1.565892708,1.31289601,1.427037086,-123,-67,437,-65.56164384,-14.78082192,502.1643836,용접,서서 용접
9102016,-23,-49,615.630571,467.0781519,23.27485997,148.5524191,-0.04593046,-0.195560087,-0.322000325,589,-0.097974113,-0.349624829,-0.269163793,1.462527642,1.113309863,1.231376872,-173,-201,451,-105.2207792,-144.7272727,509.8051948,용접,서서 용접
9102016,-12,-37,561.3528302,479.3672913,22.94127469,81.98553889,-0.022689175,-0.208146554,-0.350188918,536,-0.074810526,-0.31355034,-0.237967319,1.427917142,1.120750772,1.243844971,-184,-169,456,-108.7402597,-124.7402597,496.4025974,용접,서서 용접
9102016,-27,23,590.0601664,497.1247328,23.02987593,92.93543358,-0.051309766,-0.143027755,-0.222949808,577,0.045600234,-0.226789594,-0.089655475,1.475038186,1.323665725,1.385511911,-112,-123,490,-75.375,-47.97222222,521.1805556,용접,서서 용접
9102016,-28,495,726.4447673,412.4390864,23.144164,314.0056809,-0.04801547,-0.398554225,-0.740759147,588,0.75948817,0.023670067,0.213977854,1.488894475,0.7299768,1.077996147,-401,12,307,-200.6388889,115.0277778,456.6388889,용접,서서 용접
9102016,210,540,665.2352967,314.3644382,22.28281685,350.8708585,0.389160024,-0.068858913,-0.330445207,595,1.011851891,0.172565718,0.697324137,1.372880645,0.558833134,0.848339022,-119,82,212,-31.44,313.64,365.2266667,용접,서서 용접
9102016,-57,572,819.6322346,306.6903976,23.23299291,512.941837,-0.101352756,-0.246354378,-0.490582289,585,0.808183434,0.272676735,0.605487552,1.230290416,0.700387467,0.892023487,-230,90,252,-126.2891566,317.0843373,418.6987952,용접,서서 용접
9102016,153,455,809.6085474,329.4115966,22.39628838,480.1969507,0.360635256,-0.021471811,-0.391885369,673,1.045643503,0.146430221,0.525508107,1.362660731,0.508446074,0.969935968,-180,75,212,-10.03947368,243.8947368,410.3947368,용접,누워서 용접
9102016,165,1191,1296.977255,346.434698,21.97482358,950.542557,0.399913121,-0.024921904,-0.390352762,455,1.557412805,-0.203363229,0.985390679,1.36741375,-0.25251136,0.470995833,-238,-80,-123,-12.6,388.0533333,189.84,용접,누워서 용접
9102016,531,759,1010.292037,429.4985448,23.79278918,580.7934922,0.767318702,0.065604497,-0.353747733,569,1.516814313,0.233840874,0.729072896,1.119129534,-1.274943353,-0.768892621,-225,120,-953,34.671875,364.078125,-362.53125,용접,누워서 용접
9102016,48,207,616.9327354,451.1950798,22.60630281,165.7376556,0.083940856,0.045700287,0.011885873,-422,0.377494209,0.264539083,0.339583512,-1.187470022,-1.298262441,-1.227643847,6,139,-581,23.3559322,170.2542373,-481.4745763,용접,누워서 용접
9102016,46,185,518.3570198,501.7858109,22.56180815,16.57120894,0.090602892,0.056542844,0.023633177,-466,0.377496769,0.332351107,0.354852686,-1.190245095,-1.228893224,-1.210519123,12,168,-488,28.76119403,176.8358209,-476.3432836,용접,누워서 용접
9102016,63,190,514.2091014,487.8216887,22.53244191,26.3874127,0.129507265,0.083389691,0.031770765,-449,0.383509634,0.353765654,0.367854243,-1.16914909,-1.209173889,-1.191814233,16,177,-479,42.26666667,182.5666667,-471.6833333,용접,누워서 용접
9102016,72,188,513.040934,502.3713766,22.54550853,10.66955747,0.14209118,0.080012179,0.029392561,-466,0.380977116,0.345108715,0.363970569,-1.177460939,-1.215920342,-1.196081241,15,172,-481,40.609375,180.9375,-473.015625,용접,누워서 용접
9102016,97,184,515.4852083,499.865982,22.51422573,15.61922628,0.193241622,0.160527967,0.135812003,-460,0.373359638,0.335687207,0.352094546,-1.159166788,-1.200264823,-1.180495965,69,168,-480,81,174.7894737,-468.754386,용접,누워서 용접
9102016,191,323,599.2286709,438.9840544,22.56786772,160.2446165,0.388116502,0.15121475,-0.112227912,-394,0.616930805,0.190217959,0.366175732,-0.843388512,-1.35946896,-1.163987801,-51,83,-542,76.95,182.65,-466.1166667,용접,누워서 용접
9102016,99,674,684.8802815,283.1713262,23.0396782,401.7089553,0.161461055,0.050995192,-0.091427518,101,1.540005432,0.326375606,0.989963059,0.151285602,-1.225841542,-0.519316496,-30,170,-618,31.59459459,389.2432432,-259.5,용접,누워서 용접
9102016,179,646,699.9599989,308.2888256,22.44430799,391.6711732,0.326826545,0.016693178,-0.257665272,357,1.533623376,0.861969303,1.245450035,0.707795256,-0.159618798,0.255092651,-148,304,-49,4.3375,474.225,133.1625,용접,누워서 용접
9102016,282,908,1041.01585,307.5548732,24.04681041,733.4609769,0.701906376,0.021940374,-0.638218172,533,1.182259748,0.317199728,0.831017151,1.217919953,0.330219119,0.63915294,-315,108,144,-1.278481013,448.7974684,332.6708861,용접,누워서 용접
9102016,228,566,646.8917993,273.8558015,21.44438481,373.0359978,0.616929745,-0.101886372,-1.13512442,452,1.081850355,-0.303670557,0.759959321,1.315793325,-0.031470242,0.711732337,-461,-100,-16,-46.5443038,321.3417722,292.1898734,용접,누워서 용접
9102016,2047,953,3547.240054,355.3392745,25.05652131,3191.900779,0.763710326,-0.311699247,-1.297947871,2047,1.201147548,-0.784947422,0.479802637,1.376962272,-0.979694219,0.796882315,-2048,-2048,-2048,-172.7901235,171.382716,347.308642,용접,누워서 용접
